,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
11/18/2025 10:41:14 PM, 0.0331726521253586, 0.00078587606549263, -0.387284815311432, -0.00208937283605337, 0.0822366029024124, 0.000680147553794086
11/18/2025 10:41:40 PM, 0.0174183510243893, 0.0154179837554693, -0.306052505970001, -0.00403680931776762, 0.0655329003930092, 0.00338828167878091
11/18/2025 10:42:02 PM, 0.0156955271959305, -0.0116578713059425, -0.284830093383789, 0.000556313316337764, 0.0614650771021843, -0.00180486333556473
11/18/2025 10:42:15 PM, 0.0167244635522366, -0.00202698260545731, -0.31687593460083, -0.00124910078011453, 0.0676024556159973, 0.00012752873590216
11/18/2025 10:42:25 PM, 0.0124772973358631, 0.0237112045288086, -0.244855642318726, -0.00505134463310242, 0.054484635591507, 0.00486849341541529
11/18/2025 10:42:35 PM, 0.012128621339798, -0.0270705968141556, -0.231070652604103, 0.00323308352380991, 0.0520987920463085, -0.00462204217910767
11/18/2025 10:42:48 PM, 0.0152091756463051, -0.00196827948093414, -0.32779985666275, -0.00128056784160435, 0.0696233287453651, 9.92916175164282E-05
11/18/2025 10:43:05 PM, 0.0086800679564476, 0.0337340235710144, -0.201250001788139, -0.00628113374114037, 0.0467950478196144, 0.00656534545123577
11/18/2025 10:43:17 PM, 0.0102348923683167, -0.0399743840098381, -0.197032406926155, 0.0056142839603126, 0.0464545711874962, -0.00711606256663799
11/18/2025 10:43:36 PM, 0.0145403146743774, -0.00506259873509407, -0.317609399557114, -0.000664374209009111, 0.0682023093104362, -0.000572125427424908
